,Unnamed: 0,_fivetran_id,date,property,_fivetran_synced,active_users,add_to_carts,checkouts,ecommerce_purchases,engaged_sessions,gross_purchase_revenue,new_users,sessions,total_purchasers,total_users
1784,1784,dGsNU1QNWhR2dbLegc0PBTmIgxw=,2023-10-04,properties/374182661,2023-11-17 15:54:04.852000 UTC,239,7,2,0,143,0.0,122,291,0,255
1785,1785,GSj48enVxIirILICn/ENNEZvUsE=,2023-05-22,properties/368744614,2023-11-17 15:54:27.141000 UTC,1074,25,5,0,601,0.0,623,1258,0,840
1786,1786,Td8LKOLwKhx2zGDuG6S4GBJ6fsA=,2023-06-09,properties/368744614,2023-11-17 15:54:27.143000 UTC,680,28,2,0,439,0.0,413,797,0,752
1787,1787,0Niv/Xt1YbuPpvGAoLyHSYnD3Bk=,2023-06-13,properties/368744614,2023-11-17 15:54:27.143000 UTC,526,28,4,0,370,0.0,251,802,0,487
1788,1788,A7NwShFRyb3PF8TkF8EjYYfKexM=,2023-07-26,properties/368744614,2023-11-17 15:54:15.020000 UTC,607,39,5,0,371,0.0,351,1130,0,877
1789,1789,udWOhvBeESSouU7TnfhDlFtyt+k=,2023-07-27,properties/368744614,2023-11-17 15:54:15.020000 UTC,715,22,4,0,455,0.0,518,994,0,946
1790,1790,YTs4qrm61+pj4fadbSMeXp5EaX0=,2023-07-31,properties/368744614,2023-11-17 15:54:15.019000 UTC,442,22,2,0,347,0.0,663,696,0,874
1791,1791,ufr4cy8DY/kqDypL2yWAblSJQew=,2023-08-29,properties/368744614,2023-11-17 15:54:09.291000 UTC,487,21,3,0,283,0.0,406,526,0,553
1792,1792,PjgRI0DcSMyYZh5TywKQdxp4m1s=,2023-10-03,properties/368744614,2023-11-17 15:54:00.961000 UTC,225,7,3,0,202,0.0,279,395,0,296
1793,1793,oktdG7ijB7Q8Nrg2n4M8ATZzqDU=,2023-09-15,properties/311983201,2023-11-17 15:54:07.715000 UTC,183,0,7,0,102,257.6335483224785,129,194,0,169
1794,1794,fxMWhSn9zgSArSL8NSnQnygSF34=,2023-09-30,properties/311983201,2023-11-17 15:54:00.689000 UTC,126,0,1,0,128,86.13270660343385,125,196,0,126
1795,1795,dz/uysNTkM/1VYOEnzwMA4WD6GY=,2023-10-10,properties/374182661,2023-11-17 15:54:04.847000 UTC,387,11,2,1,252,82.58283763502544,367,928,0,651
1796,1796,OqtMnzcGaiGdg2PZ3U80UkpZA1g=,2023-06-24,properties/368744614,2023-11-17 15:54:21.401000 UTC,801,23,5,0,396,1094.1331895400479,491,719,0,852
1797,1797,d69s7bGKs4nCOilA99S8rKr+dOo=,2023-09-24,properties/368744614,2023-11-17 15:54:00.940000 UTC,589,27,4,0,549,1626.680394986351,432,593,0,625
1798,1798,pt8wqRIppIxHjpRG7Jbwuu4gjHI=,2023-10-11,properties/368744614,2023-11-17 15:54:00.952000 UTC,640,12,6,0,334,5630.2668002335695,222,660,0,466
1799,1799,0s/sOLcTKxsqiGbKdVh57Y1Pk1E=,2023-10-18,properties/368744614,2023-11-17 15:54:01.557000 UTC,518,23,7,0,323,7860.781267193949,254,735,0,447
1800,1800,K+9m3oWvr7F4YeMQq5TmNftpEfU=,2023-10-14,properties/309559498,2023-11-17 15:54:01.257000 UTC,592,54,6,1,576,213.03333531279927,521,713,0,944
1801,1801,fxMWhSn9zgSArSL8NSnQnygSF34=,2023-09-30,properties/374182661,2023-11-17 15:54:04.847000 UTC,363,12,6,1,386,344.362177555487,409,842,1,700
1802,1802,T2sUnlq0sZbuMzZSsFiMv4fHfM0=,2023-10-08,properties/374182661,2023-11-17 15:54:04.848000 UTC,533,6,3,0,354,231.7127107839004,302,665,0,694
1803,1803,LPKcQvyn9KCCVQmM5ncLIdh5arU=,2023-06-14,properties/368744614,2023-11-17 15:54:27.143000 UTC,1020,18,5,1,586,6962.192958147142,402,787,2,885
1804,1804,DuDr1lk2JuVRq2s83+daIF6/QTo=,2023-09-14,properties/309559498,2023-11-17 15:54:09.185000 UTC,853,47,5,2,626,776.3629881782649,438,807,0,652
1805,1805,xlWYBxDziRCU5Mf6VKSYUIYTVkM=,2023-09-29,properties/309559498,2023-11-17 15:54:01.262000 UTC,665,45,2,3,693,680.5114628513039,515,843,0,785
1806,1806,3ZAKMz2ty/Gm8wGOaLxSG9SQHwk=,2023-09-02,properties/311983201,2023-11-17 15:54:07.716000 UTC,124,0,2,3,156,261.40335158821495,137,157,3,153
1807,1807,JusMWZmTFg2zCg0VSmROcXTbAN4=,2023-09-10,properties/311983201,2023-11-17 15:54:07.717000 UTC,96,0,2,3,138,438.6836922312531,153,189,2,191
1808,1808,PjgRI0DcSMyYZh5TywKQdxp4m1s=,2023-10-03,properties/311983201,2023-11-17 15:54:00.689000 UTC,160,0,1,2,102,479.3584453589849,103,222,3,114
1809,1809,ufr4cy8DY/kqDypL2yWAblSJQew=,2023-08-29,properties/311983201,2023-11-17 15:54:07.722000 UTC,203,0,4,4,74,1834.620555251017,78,190,3,110
1810,1810,B8wYq8m2HZWt1xtE9/w/HbZPrwQ=,2023-09-23,properties/311983201,2023-11-17 15:54:00.681000 UTC,255,0,1,2,143,517.4126496816701,144,312,3,160
1811,1811,YTs4qrm61+pj4fadbSMeXp5EaX0=,2023-07-31,properties/311983201,2023-11-17 15:54:14.909000 UTC,175,0,2,5,110,1031.5661126735881,145,199,5,214
1812,1812,9eJJkue7mdByTXMn4B+PyV2xAxI=,2023-10-15,properties/311983201,2023-11-17 15:54:00.679000 UTC,163,0,1,5,137,567.8176142054729,143,206,4,212
1813,1813,H/A1SSZTT3LbO8vcaxz7yHXOsmo=,2023-07-16,properties/311983201,2023-11-17 15:54:21.098000 UTC,124,0,2,6,64,816.3541673763076,113,130,5,130
1814,1814,9vKGlZqeyKdWLWStwqkWhdx5t9E=,2023-09-08,properties/311983201,2023-11-17 15:54:07.719000 UTC,235,0,2,4,108,377.61343935159533,98,288,5,172
1815,1815,YcyA6CyB+NCLhYdvPk1i3AFLLmY=,2023-10-05,properties/368744614,2023-11-17 15:54:00.939000 UTC,672,10,5,0,433,0.0,529,790,0,611
1816,1816,r3nBk/2q5ooTIdZEeadgxBuRmEs=,2023-10-09,properties/309559498,2023-11-17 15:54:01.258000 UTC,762,96,10,0,683,0.0,621,749,0,740
1817,1817,qkoS/0J1JkQOGd01q7QdHz9tf8s=,2023-08-26,properties/311983201,2023-11-17 15:54:07.715000 UTC,149,0,5,0,98,58.673134831298505,129,201,1,191
1818,1818,B8wYq8m2HZWt1xtE9/w/HbZPrwQ=,2023-09-23,properties/374182661,2023-11-17 15:54:04.844000 UTC,1030,22,5,1,440,225.12783953894527,342,1020,0,956
1819,1819,pgkLMogy08phvcXRKv+x7FmYI5s=,2023-06-11,properties/368744614,2023-11-17 15:54:27.142000 UTC,510,28,4,0,566,1701.4310913033808,610,984,0,835
1820,1820,oktdG7ijB7Q8Nrg2n4M8ATZzqDU=,2023-09-15,properties/368744614,2023-11-17 15:54:09.292000 UTC,497,21,3,0,478,2540.0752792232697,302,667,0,556
1821,1821,33J2uu9EiOduFTI/+Xgwt7RsRoI=,2023-09-25,properties/368744614,2023-11-17 15:54:00.942000 UTC,699,20,2,2,451,6123.194641028309,410,779,1,730
1822,1822,K+9m3oWvr7F4YeMQq5TmNftpEfU=,2023-10-14,properties/368744614,2023-11-17 15:54:00.950000 UTC,493,18,11,0,198,2640.091230759487,299,537,0,437
1823,1823,8GcjEp+zFrgeTtbaXyPJ/fmtQ+s=,2023-07-30,properties/309559498,2023-11-17 15:54:15.200000 UTC,448,19,5,1,424,153.51914184173384,523,564,0,348
1824,1824,qkoS/0J1JkQOGd01q7QdHz9tf8s=,2023-08-26,properties/309559498,2023-11-17 15:54:09.189000 UTC,590,42,2,2,547,213.5703110970836,606,722,0,756
1825,1825,dIArCzgxLQBTqboDX2LythImKuI=,2023-09-17,properties/309559498,2023-11-17 15:54:09.178000 UTC,447,45,6,0,644,349.3389696744507,621,697,0,717
1826,1826,QA0snbDwM5Dd202ZuglDzeWOF84=,2023-08-03,properties/311983201,2023-11-17 15:54:14.924000 UTC,164,0,5,2,135,256.71608461967236,99,138,1,158
1827,1827,vU4vS+GQ2e94KP1u4eF2M8cs42Q=,2023-08-08,properties/311983201,2023-11-17 15:54:14.893000 UTC,153,0,5,1,117,182.17639754217927,125,184,2,176
1828,1828,qIm5BXLrHlnYP3J/Ifcm7+W+MGY=,2023-09-18,properties/311983201,2023-11-17 15:54:09.171000 UTC,168,0,4,1,96,196.8937782163057,127,174,1,118
1829,1829,q4CypFy+HrZ4/IyOgzA9D5LDPlk=,2023-10-01,properties/311983201,2023-11-17 15:54:00.684000 UTC,147,0,4,1,188,209.5090874101294,150,182,2,168
1830,1830,10R8/5ywIXPxcJtv7RGHh7uRzdM=,2023-09-20,properties/374182661,2023-11-17 15:54:04.839000 UTC,1061,22,5,1,1049,266.7158160764658,1048,2688,1,1440
1831,1831,33J2uu9EiOduFTI/+Xgwt7RsRoI=,2023-09-25,properties/374182661,2023-11-17 15:54:04.841000 UTC,931,20,4,0,723,299.22837269321974,759,1401,0,860
1832,1832,IKtsnelt2leFkWs780Mfr5yhvCY=,2023-08-06,properties/368744614,2023-11-17 15:54:15.020000 UTC,356,44,3,0,335,4204.872875269942,591,825,2,751
1833,1833,B8wYq8m2HZWt1xtE9/w/HbZPrwQ=,2023-09-23,properties/368744614,2023-11-17 15:54:00.941000 UTC,683,13,2,1,404,3638.8648516993117,419,817,0,718
1834,1834,d/TeifaM/SEXLg71TXMEKjWpSbI=,2023-07-09,properties/309559498,2023-11-17 15:54:21.426000 UTC,327,25,2,3,311,755.369210400847,182,378,1,395
1835,1835,jkNBqY27/pTOGu9RemErAq9/jnk=,2023-07-29,properties/309559498,2023-11-17 15:54:15.199000 UTC,668,51,8,3,442,802.7932915797973,411,718,1,475
1836,1836,UXDbHzGV4qNvxI1e6N7Yu0TkdsE=,2023-08-14,properties/309559498,2023-11-17 15:54:15.129000 UTC,989,24,2,4,401,544.7057617621698,571,579,2,626
1837,1837,GYNhOJvW+lE9o6d7HQQTRhSXoSM=,2023-08-05,properties/311983201,2023-11-17 15:54:14.892000 UTC,190,0,2,2,180,272.7126058724994,122,227,3,193
1838,1838,2AanvQVPejuPC/4XhfZSVi8uEuw=,2023-08-30,properties/311983201,2023-11-17 15:54:07.718000 UTC,170,0,2,2,88,333.51514975256964,133,181,3,189
1839,1839,F6eWccwmnRoIw1wGlpRVm+yGgwg=,2023-10-06,properties/311983201,2023-11-17 15:54:00.684000 UTC,170,0,6,3,97,602.0762872801358,141,253,3,157
1840,1840,8ajbT/7GeSuxejC33AtukDEUAzw=,2023-10-13,properties/311983201,2023-11-17 15:54:00.681000 UTC,180,0,3,3,119,530.2767342629475,142,261,3,163
1841,1841,24nxYUG0de7MJhNHM/ZclRWvicw=,2023-10-16,properties/311983201,2023-11-17 15:54:00.678000 UTC,154,0,2,4,115,389.5366457804992,179,278,4,252
1842,1842,udWOhvBeESSouU7TnfhDlFtyt+k=,2023-07-27,properties/309559498,2023-11-17 15:54:15.166000 UTC,582,31,4,7,551,834.9871891920013,400,823,3,690
1843,1843,EffjzQzclPbCh4W8NZ9xZUyEjDE=,2023-08-20,properties/309559498,2023-11-17 15:54:09.203000 UTC,419,35,8,8,485,1148.4826395761895,605,692,4,687
1844,1844,+KKoj0AA4zdjPQ6gTscuL9EUjQo=,2023-09-21,properties/309559498,2023-11-17 15:54:01.246000 UTC,921,87,1,5,598,1485.9913901875818,564,750,3,855
1845,1845,33J2uu9EiOduFTI/+Xgwt7RsRoI=,2023-09-25,properties/311983201,2023-11-17 15:54:00.679000 UTC,148,0,7,4,181,1158.2554237489137,105,208,3,297
1846,1846,DHGWVc7q81+wfcE0u1CoLP3bgGw=,2023-10-07,properties/311983201,2023-11-17 15:54:00.688000 UTC,106,0,6,3,106,773.582532103795,114,156,4,164
1847,1847,5SeVqkcNZMWTOcXVCIGnrHdL9OQ=,2023-08-10,properties/309559498,2023-11-17 15:54:15.179000 UTC,747,63,7,12,555,1872.8269563658082,449,633,3,715
1848,1848,udWOhvBeESSouU7TnfhDlFtyt+k=,2023-07-27,properties/311983201,2023-11-17 15:54:14.894000 UTC,141,0,2,4,147,931.4247194827301,159,246,5,165
1849,1849,xlaIvP2mbUlKeBdtg+2E5KbCpdI=,2023-08-27,properties/311983201,2023-11-17 15:54:07.713000 UTC,106,0,8,5,100,829.2603587167825,113,157,6,164
1850,1850,d69s7bGKs4nCOilA99S8rKr+dOo=,2023-09-24,properties/374182661,2023-11-17 15:54:04.842000 UTC,713,20,5,0,630,0.0,796,968,0,812
1851,1851,dz/uysNTkM/1VYOEnzwMA4WD6GY=,2023-10-10,properties/368744614,2023-11-17 15:54:00.948000 UTC,551,28,10,0,316,0.0,266,398,0,398
1852,1852,D9ip5QMtqRhZJljvwY38DKS6VsU=,2023-08-22,properties/309559498,2023-11-17 15:54:09.183000 UTC,559,28,9,0,672,0.0,456,648,0,675
1853,1853,vN0+MU0vPJDLSyLCW5Y6KX6M7uE=,2023-09-09,properties/374182661,2023-11-17 15:54:09.209000 UTC,525,14,3,0,243,206.5898755320682,453,347,0,436
1854,1854,K+9m3oWvr7F4YeMQq5TmNftpEfU=,2023-10-14,properties/374182661,2023-11-17 15:54:04.851000 UTC,453,11,1,0,275,164.5033961037225,216,571,0,487
1855,1855,24nxYUG0de7MJhNHM/ZclRWvicw=,2023-10-16,properties/374182661,2023-11-17 15:54:04.850000 UTC,405,7,3,0,221,196.6777462721192,260,661,1,617
1856,1856,M9XkRFhhJcwsvIB/xhgz930az7I=,2023-09-22,properties/368744614,2023-11-17 15:54:00.943000 UTC,362,28,10,0,325,11896.249000132566,404,703,1,789
1857,1857,8ajbT/7GeSuxejC33AtukDEUAzw=,2023-10-13,properties/368744614,2023-11-17 15:54:00.951000 UTC,392,13,2,1,376,2842.2727362780533,374,532,0,612
1858,1858,j2xKqoFHCcJ/6QK0w+w5xODCb58=,2023-08-16,properties/309559498,2023-11-17 15:54:15.127000 UTC,559,78,11,0,591,958.795621301074,717,666,0,591
1859,1859,p6Tb0WkIzMn5aL5g29gcCljC6D8=,2023-09-06,properties/309559498,2023-11-17 15:54:09.204000 UTC,373,32,4,2,491,281.0647093337856,370,479,1,638
1860,1860,M9XkRFhhJcwsvIB/xhgz930az7I=,2023-09-22,properties/309559498,2023-11-17 15:54:01.265000 UTC,751,34,11,1,828,117.88896830934034,713,747,0,604
1861,1861,0b+IDXnlGnVnsS5tmLSCMeezt3U=,2023-08-04,properties/311983201,2023-11-17 15:54:14.927000 UTC,86,0,3,2,68,844.7788718549364,90,146,2,128
1862,1862,DHGWVc7q81+wfcE0u1CoLP3bgGw=,2023-10-07,properties/374182661,2023-11-17 15:54:04.843000 UTC,663,28,5,1,322,445.19086460122645,482,908,1,863
1863,1863,dGsNU1QNWhR2dbLegc0PBTmIgxw=,2023-10-04,properties/309559498,2023-11-17 15:54:01.259000 UTC,583,56,6,2,714,823.8682455702397,603,904,1,656
1864,1864,GYNhOJvW+lE9o6d7HQQTRhSXoSM=,2023-08-05,properties/368744614,2023-11-17 15:54:15.021000 UTC,931,73,2,2,455,13509.159108039781,438,609,2,741
1865,1865,YTs4qrm61+pj4fadbSMeXp5EaX0=,2023-07-31,properties/309559498,2023-11-17 15:54:15.199000 UTC,467,31,3,5,591,642.4381511885653,406,581,2,405
1866,1866,BEnmuduXn7lbZ4p9Go3bobyyOPI=,2023-08-01,properties/311983201,2023-11-17 15:54:14.915000 UTC,110,0,2,2,143,1072.5513554493368,128,181,3,134
1867,1867,IKtsnelt2leFkWs780Mfr5yhvCY=,2023-08-06,properties/311983201,2023-11-17 15:54:14.896000 UTC,179,0,7,3,116,547.4552919025828,173,212,2,194
1868,1868,d69s7bGKs4nCOilA99S8rKr+dOo=,2023-09-24,properties/311983201,2023-11-17 15:54:00.683000 UTC,189,0,7,5,179,293.32355080488924,128,212,4,201
1869,1869,sVdtLC+FUYsVPIEfLU6yA6uARrU=,2023-07-21,properties/309559498,2023-11-17 15:54:15.107000 UTC,362,37,3,7,489,1092.815454841319,559,668,3,624
1870,1870,M9XkRFhhJcwsvIB/xhgz930az7I=,2023-09-22,properties/311983201,2023-11-17 15:54:00.676000 UTC,170,0,9,5,117,624.2196444533147,175,264,4,206
1871,1871,2QUSJo+r2tz9X9MRCkezzpQZ8uw=,2023-09-13,properties/311983201,2023-11-17 15:54:07.710000 UTC,242,0,4,5,171,922.7924212709294,185,284,5,225
1872,1872,DHGWVc7q81+wfcE0u1CoLP3bgGw=,2023-10-07,properties/368744614,2023-11-17 15:54:00.938000 UTC,604,17,11,0,442,0.0,791,785,0,712
1873,1873,ffBz7iA2C7wM944gHFUPRdRWtqU=,2023-09-03,properties/368744614,2023-11-17 15:54:09.249000 UTC,1335,17,4,0,610,4570.267466207883,711,852,0,1220
1874,1874,JusMWZmTFg2zCg0VSmROcXTbAN4=,2023-09-10,properties/368744614,2023-11-17 15:54:09.279000 UTC,547,24,7,0,366,2347.554472450348,422,637,0,566
1875,1875,nVbPRJAguLzSfglBBh9ZGhLeI6o=,2023-07-24,properties/309559498,2023-11-17 15:54:15.093000 UTC,437,31,9,0,528,182.34721062357102,723,960,1,646
1876,1876,0b+IDXnlGnVnsS5tmLSCMeezt3U=,2023-08-04,properties/309559498,2023-11-17 15:54:15.199000 UTC,501,27,9,1,434,212.3496457139545,381,464,0,614
1877,1877,IKtsnelt2leFkWs780Mfr5yhvCY=,2023-08-06,properties/309559498,2023-11-17 15:54:15.169000 UTC,394,42,4,1,570,301.0136321208759,355,708,0,419
1878,1878,xaUd0iDugKUOGdVrdPAUKI16KMs=,2023-09-01,properties/309559498,2023-11-17 15:54:09.277000 UTC,362,37,9,1,345,271.17497993849764,320,331,0,359
1879,1879,27cIZmNhzr7tMBW6hcpXHlExKq8=,2023-09-19,properties/309559498,2023-11-17 15:54:01.270000 UTC,598,25,9,1,608,461.1752444394756,440,656,0,504
1880,1880,YcyA6CyB+NCLhYdvPk1i3AFLLmY=,2023-10-05,properties/309559498,2023-11-17 15:54:01.266000 UTC,571,50,14,2,665,483.19109396381293,433,716,0,451
1881,1881,eFKROqb4p3UwHvvoDBi+W0D3B58=,2023-07-12,properties/309559498,2023-11-17 15:54:21.349000 UTC,272,23,13,3,385,320.09665934012116,339,523,1,517
1882,1882,BH1U7jrOaBTYoII9jKNw053/gAo=,2023-08-23,properties/309559498,2023-11-17 15:54:09.197000 UTC,485,35,7,2,666,788.7037291730809,502,468,1,847
1883,1883,3othBISeKK6QXlq+q1B7qc6Qe4o=,2023-09-04,properties/309559498,2023-11-17 15:54:09.206000 UTC,802,58,14,4,508,662.2064802601535,501,503,1,551
1884,1884,24nxYUG0de7MJhNHM/ZclRWvicw=,2023-10-16,properties/309559498,2023-11-17 15:54:01.264000 UTC,629,28,5,4,619,758.2436019946035,453,710,0,632
1885,1885,DuDr1lk2JuVRq2s83+daIF6/QTo=,2023-09-14,properties/311983201,2023-11-17 15:54:07.717000 UTC,85,0,11,4,109,1006.8247478981931,139,183,1,131
1886,1886,r3nBk/2q5ooTIdZEeadgxBuRmEs=,2023-10-09,properties/311983201,2023-11-17 15:54:00.686000 UTC,195,0,3,2,125,882.8603669919845,166,227,2,143
1887,1887,yDsAKZxrcJSu5Y9iCi8A3PD7Blk=,2023-07-06,properties/309559498,2023-11-17 15:54:21.362000 UTC,450,50,5,4,420,966.9254823019811,405,544,2,515
1888,1888,rrNxcb3NI7usWAVedMcP6kJxqjs=,2023-07-14,properties/309559498,2023-11-17 15:54:21.361000 UTC,696,47,11,4,518,905.7654822889509,398,603,2,496
1889,1889,XoNRN8ciGpTdEUC+C1Nq4Ldhyzo=,2023-07-15,properties/309559498,2023-11-17 15:54:21.361000 UTC,342,38,2,4,398,2331.168434946881,453,523,2,499
1890,1890,mw1XzH8YbRByVbHdY+mrHOoS274=,2023-08-15,properties/309559498,2023-11-17 15:54:15.175000 UTC,625,34,8,4,465,738.7859711899246,404,687,3,444
1891,1891,WW6WGZ5awVpYKDIDlShbXqnI4Vc=,2023-08-21,properties/309559498,2023-11-17 15:54:09.196000 UTC,414,50,7,4,626,754.4204343665981,508,495,2,692
1892,1892,1STswEjBuJHyhiskHyT0Nl0yp18=,2023-07-25,properties/311983201,2023-11-17 15:54:14.924000 UTC,170,0,5,2,69,1398.2818183139855,139,153,3,146
1893,1893,YcyA6CyB+NCLhYdvPk1i3AFLLmY=,2023-10-05,properties/311983201,2023-11-17 15:54:00.690000 UTC,98,0,8,4,111,504.00587464044844,113,191,4,172
1894,1894,+KKoj0AA4zdjPQ6gTscuL9EUjQo=,2023-09-21,properties/311983201,2023-11-17 15:54:00.674000 UTC,162,0,4,6,198,1072.9198917616761,149,289,6,273
1895,1895,2Evkf36cYUN56t+K/9/QMwG5W98=,2023-09-07,properties/374182661,2023-11-17 15:54:09.239000 UTC,270,13,7,0,207,0.0,306,337,0,363
1896,1896,96B9EG6lqi9p5o/5rfiGsVJThW0=,2023-08-09,properties/309559498,2023-11-17 15:54:15.106000 UTC,411,51,8,1,581,324.4887573318291,613,654,1,617
1897,1897,3aec8G3xjni792shvDh/oulZ2CE=,2023-08-24,properties/309559498,2023-11-17 15:54:09.186000 UTC,621,26,4,1,586,531.1849834645053,637,709,0,746
1898,1898,2AanvQVPejuPC/4XhfZSVi8uEuw=,2023-08-30,properties/309559498,2023-11-17 15:54:09.194000 UTC,932,49,5,1,594,375.79843083541215,493,584,0,551
1899,1899,/S1rHg0jwwyZzVvKpSzoiY2CtIE=,2023-07-04,properties/309559498,2023-11-17 15:54:21.422000 UTC,416,46,8,3,366,1426.8842217435038,366,408,1,389
1900,1900,MsJe7WDdoZlUnWcQnuSfN+mk380=,2023-07-07,properties/309559498,2023-11-17 15:54:21.432000 UTC,223,28,8,3,249,488.82892892983926,169,325,1,299
1901,1901,96B9EG6lqi9p5o/5rfiGsVJThW0=,2023-08-09,properties/311983201,2023-11-17 15:54:14.895000 UTC,157,0,15,2,123,493.4994121104013,140,285,1,143
1902,1902,Pm2pXuuWoslCXTqf7J4HDQnRl9E=,2023-08-11,properties/311983201,2023-11-17 15:54:14.927000 UTC,89,0,7,6,68,2560.1276720449055,114,203,2,101
1903,1903,tloZMMynIKdm8MP6RRYg09iA0lA=,2023-07-23,properties/309559498,2023-11-17 15:54:15.105000 UTC,969,34,6,6,658,1264.7774010944704,515,687,1,656
1904,1904,GYNhOJvW+lE9o6d7HQQTRhSXoSM=,2023-08-05,properties/309559498,2023-11-17 15:54:15.128000 UTC,669,44,7,5,479,1544.077459474892,473,590,3,584
1905,1905,2Evkf36cYUN56t+K/9/QMwG5W98=,2023-09-07,properties/309559498,2023-11-17 15:54:09.184000 UTC,853,61,7,7,661,848.2516125127713,494,636,2,678
1906,1906,Don8piKmnzd8a7NfCmDEpcx4DBs=,2023-10-02,properties/309559498,2023-11-17 15:54:01.245000 UTC,617,79,3,5,430,1325.7936948876036,687,681,1,964
1907,1907,QA0snbDwM5Dd202ZuglDzeWOF84=,2023-08-03,properties/309559498,2023-11-17 15:54:15.200000 UTC,469,46,6,6,391,832.2732472149362,380,688,4,360
1908,1908,1l2sxehqNdMYk/5NbruPqjmDBzI=,2023-07-20,properties/311983201,2023-11-17 15:54:22.516000 UTC,163,0,8,4,69,1153.6487528185023,120,134,3,107
1909,1909,wpygdSqVmSvcG5tlTaYD4p5HojM=,2023-10-12,properties/311983201,2023-11-17 15:54:00.677000 UTC,195,0,5,3,156,317.54919843713395,163,265,3,251
1910,1910,2VlQutHsOhmRxHzhqmhw1jymUYc=,2023-10-17,properties/311983201,2023-11-17 15:54:00.683000 UTC,130,0,9,5,126,226.22242476249787,127,202,4,132
1911,1911,A7NwShFRyb3PF8TkF8EjYYfKexM=,2023-07-26,properties/311983201,2023-11-17 15:54:14.897000 UTC,199,0,6,6,106,1724.2581264147343,96,175,6,132
1912,1912,8ajbT/7GeSuxejC33AtukDEUAzw=,2023-10-13,properties/309559498,2023-11-17 15:54:01.243000 UTC,963,70,5,0,798,0.0,590,1234,0,746
1913,1913,b6Tiibx//OHZqcKC5LB1IOL3LbA=,2023-07-19,properties/309559498,2023-11-17 15:54:21.340000 UTC,712,52,17,1,531,779.2765610331257,542,711,0,551
1914,1914,p6Tb0WkIzMn5aL5g29gcCljC6D8=,2023-09-06,properties/368744614,2023-11-17 15:54:09.253000 UTC,714,27,10,1,475,6686.074127301498,514,847,2,893
1915,1915,3V5CEyUPbHLi1mwi7S/Weri47Rw=,2023-07-22,properties/309559498,2023-11-17 15:54:15.180000 UTC,786,42,8,2,555,439.05642252274833,456,763,0,401
1916,1916,F6eWccwmnRoIw1wGlpRVm+yGgwg=,2023-10-06,properties/309559498,2023-11-17 15:54:01.268000 UTC,658,62,2,2,668,376.90876430014913,545,820,0,569
1917,1917,T2sUnlq0sZbuMzZSsFiMv4fHfM0=,2023-10-08,properties/309559498,2023-11-17 15:54:01.268000 UTC,829,61,7,3,702,297.4430054285474,627,830,0,662
1918,1918,9vKGlZqeyKdWLWStwqkWhdx5t9E=,2023-09-08,properties/374182661,2023-11-17 15:54:09.209000 UTC,294,9,5,3,254,580.3851363460759,354,381,1,357
1919,1919,8ajbT/7GeSuxejC33AtukDEUAzw=,2023-10-13,properties/374182661,2023-11-17 15:54:04.851000 UTC,298,22,5,2,396,308.38613172910016,206,418,1,525
1920,1920,klpMoer4wn6rRuVBDhCwrdEnQi8=,2023-07-13,properties/309559498,2023-11-17 15:54:21.360000 UTC,537,47,12,7,593,880.309030129816,388,727,3,430
1921,1921,2QUSJo+r2tz9X9MRCkezzpQZ8uw=,2023-09-13,properties/309559498,2023-11-17 15:54:09.195000 UTC,525,45,13,4,491,1646.37086052112,573,563,2,664
1922,1922,xJyqOnE56yTNPPpDcyGvNRrcfBE=,2023-09-28,properties/309559498,2023-11-17 15:54:01.263000 UTC,582,44,11,6,430,1169.0047338971692,589,548,2,747
1923,1923,DHGWVc7q81+wfcE0u1CoLP3bgGw=,2023-10-07,properties/309559498,2023-11-17 15:54:01.264000 UTC,513,48,10,6,488,2267.3720965595467,561,768,2,612
1924,1924,5OYdLeZl8MbhV4ppW35jRvkuEnY=,2023-09-26,properties/309559498,2023-11-17 15:54:01.269000 UTC,584,57,13,0,632,0.0,512,550,0,812
1925,1925,2AanvQVPejuPC/4XhfZSVi8uEuw=,2023-08-30,properties/368744614,2023-11-17 15:54:09.248000 UTC,1230,60,11,1,726,1852.946385924937,1283,2012,0,1781
1926,1926,27cIZmNhzr7tMBW6hcpXHlExKq8=,2023-09-19,properties/368744614,2023-11-17 15:54:00.945000 UTC,473,12,11,0,397,2342.0633945673985,309,574,0,445
1927,1927,eBlfyKrYVSdcG7J6sh28EUbwIB4=,2023-07-08,properties/309559498,2023-11-17 15:54:21.427000 UTC,246,43,5,4,215,965.5264173896165,238,270,2,258
1928,1928,A7NwShFRyb3PF8TkF8EjYYfKexM=,2023-07-26,properties/309559498,2023-11-17 15:54:15.129000 UTC,509,45,6,4,467,688.2495675888082,458,841,1,691
1929,1929,pt8wqRIppIxHjpRG7Jbwuu4gjHI=,2023-10-11,properties/309559498,2023-11-17 15:54:01.245000 UTC,634,59,6,2,1077,1293.2773011890974,589,717,1,830
1930,1930,BG4Vy6ZsgDy6TbxRtEeV5RdYBQE=,2023-09-05,properties/309559498,2023-11-17 15:54:09.254000 UTC,282,58,7,5,450,1577.660683960275,376,495,2,326
1931,1931,9vKGlZqeyKdWLWStwqkWhdx5t9E=,2023-09-08,properties/309559498,2023-11-17 15:54:09.188000 UTC,606,34,8,4,509,770.6667436627312,484,633,3,776
